year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale date
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f85egb11942,tn,35,59816,black,gray,ars/avis budget group,24300,23600,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f81ega60742,fl,39,40859,silver,black,avis corporation,27000,26600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f89egb12124,tn,4,38664,—,black,ars/avis budget group,27800,28000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f82ega92511,mo,48,37186,red,gray,ars/avis budget group,28100,26900,Tue Mar 03 2015 02:30:00 GMT-0800 (PST),3/3/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f86egb11948,tn,34,40128,—,black,ars/avis budget group,27500,26300,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f8xega76468,tn,38,36333,—,gray,ars/avis budget group,27500,26800,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f89ega76493,tn,39,41226,—,black,ars/avis budget group,27000,26900,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,FIESTA,SE,Sedan,automatic,3fadp4bj4em160631,tn,43,32454,—,tan,ars/avis budget group,10150,10100,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,F-150,STX,Truck,automatic,1ftfx1ef5ekd23349,tn,45,10310,—,black,ford motor credit company llc,25300,27100,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej2em108149,mo,37,36143,—,black,avis corporation,10150,9700,Tue Mar 10 2015 04:00:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k20el122253,oh,47,23039,black,gray,santander consumer,12300,12400,Tue Mar 03 2015 04:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f26el177672,tn,41,32452,—,gray,ars/avis budget group,11750,11400,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h75er344508,md,46,20437,blue,black,ars/enterprise,15400,15500,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h75er272791,tn,4,34978,—,black,ars/avis budget group,14300,14400,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h79er138401,mo,37,37855,silver,black,avis corporation,14200,14000,Tue Mar 10 2015 04:00:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0hd1er208754,oh,39,40116,black,gray,ars/avis budget group,14750,14700,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,FUSION HYBRID,Titanium,Sedan,automatic,3fa6p0ru4er262547,tn,43,34546,—,black,avis budget group,19700,20500,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,FUSION,Titanium,Sedan,automatic,3fa6p0k95er338539,mo,45,15766,—,black,ford motor credit company,20600,20200,Tue Mar 10 2015 06:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0hd4er138215,tn,32,48139,—,beige,ars/avis budget group,14050,14000,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2015,FORD,FUSION,SE,Sedan,automatic,1fa6p0h77f5104297,nj,43,13971,blue,gray,ars/enterprise,17850,18500,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,EDGE,Limited,SUV,automatic,2fmdk4kc3dbc38712,mo,49,40642,—,black,ars/avis budget group,22800,22900,Tue Mar 03 2015 02:30:00 GMT-0800 (PST),3/3/2015
2013,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f83dga11580,oh,5,60432,black,black,ford motor credit company llc,24400,26900,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),3/3/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k7d88dgb92754,tn,48,35854,—,tan,ford motor credit company llc,25100,29300,Thu Mar 05 2015 03:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k8d83dga47160,ca,42,63052,—,beige,wheels exchange llc,22400,23600,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,F-150,XLT,Truck,automatic,1ftfx1ef9dfb15997,tn,48,12844,—,tan,ford-lincoln dealer program,27100,28500,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,FIESTA,SE,Sedan,automatic,3fadp4bj9dm156198,ca,42,16504,white,black,ford motor credit company llc pd,10200,10200,Thu Mar 05 2015 04:30:00 GMT-0800 (PST),3/5/2015
2013,FORD,F-150,XLT,Truck,automatic,1ftex1cm3dfa94755,oh,26,87900,—,gray,ge fleet services for itself/servicer,16200,13900,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k21dl232436,oh,34,28725,red,beige,ford motor credit company llc,11450,9500,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),3/3/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k21dl211117,ca,28,25969,gray,black,ford motor credit company llc pd,11650,11700,Thu Mar 05 2015 04:30:00 GMT-0800 (PST),3/5/2015
2013,FORD,FUSION,SE,Sedan,,3fa6p0hr5dr149928,nj,42,32800,white,beige,wheels exchange llc,14750,13800,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0h91dr245460,md,44,41257,black,black,ars/acme auto leasing,14750,13900,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,EXPEDITION,XLT,SUV,automatic,1fmju1j52cef44625,mo,42,61017,gray,beige,the hertz corporation,23600,23801,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2012,FORD,F-150,Lariat,Truck,automatic,1ftfw1e68cfc42290,mi,41,36821,black,black,grace motors,35400,35300,Thu Mar 05 2015 01:30:00 GMT-0800 (PST),3/5/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jg9cr312354,md,35,65639,white,tan,dtg operations inc,10850,11000,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr417655,md,34,66322,silver,black,the hertz corporation,9800,8900,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9c5276485,fl,19,60547,black,black,dtg operations inc,11400,11000,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2011,FORD,E-SERIES VAN,E-150,Van,automatic,1ftne1ew5bda28107,nc,27,124292,white,gray,ge fleet services for itself/servicer,11000,10800,Tue Mar 03 2015 01:15:00 GMT-0800 (PST),3/3/2015
2011,FORD,ESCAPE,XLT,SUV,automatic,1fmcu9dg1bkb08644,nj,26,37204,red,gray,ford-lincoln dealer program,14900,13700,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2011,FORD,F-250 SUPER DUTY,XL,Truck,automatic,1ft7w2bt5bec77149,oh,32,94728,white,gray,ge fleet services for itself/servicer,24500,23500,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8br197682,nc,34,87322,silver,black,fleet lease remarketing,8075,8300,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2006,FORD,F-150,XLT,Truck,automatic,1ftpx14506nb36422,ma,36,165703,blue,gray,clare dodge chrysler jeep of newport,6500,6100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2005,FORD,MUSTANG,GT Premium,Coupe,automatic,1zvht82h755198305,nc,28,109731,blue,gray,atlantic coast remarketing inc/tasi,7550,8100,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2003,FORD,F-150,XLT,Truck,automatic,1ftrw08673kb15203,nj,24,241538,blue,gray,lester glenn ford,3450,2500,Wed Mar 11 2015 02:30:00 GMT-0700 (PDT),3/11/2015
1997,FORD,RANGER,XLT,Truck,automatic,1ftcr10a5vuc98031,md,35,120496,green,gray,355 toyota,1700,1600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2014,FORD,EXPEDITION,XLT,SUV,automatic,1fmju1j50eef15322,fl,45,33218,red,beige,avis corporation,31800,31900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,F-150,XL,Truck,automatic,1ftnf1cf4ekd18502,mo,36,10616,blue,gray,u-haul technical center,17900,17300,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,F-150,XLT,Truck,automatic,1ftfw1ef0efb77504,nj,48,12811,silver,gray,ars/enterprise,28400,27500,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,F-150,XLT,Truck,automatic,1ftfw1ef2ekd15616,il,34,21344,silver,gray,enterprise/ars,27900,27400,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f29el231403,il,39,33303,black,tan,ars/avis budget group,11750,11400,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,MUSTANG,GT,Convertible,,1zvbp8ff5e5307184,qc,47,10492,red,black,ford motor company of canada,29800,32200,Tue Mar 03 2015 02:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f81eg158195,il,29,29080,black,black,avis budget group,19750,18600,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,EDGE,Limited,SUV,automatic,2fmdk4kc8dbb95369,md,36,63414,blue,black,the hertz corporation,18900,18600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,E-SERIES WAGON,E-350 Super Duty XL,Van,automatic,1fbss3bl5dda94293,il,36,44001,white,gray,enterprise/ars,19850,19200,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,EDGE,Limited,SUV,automatic,2fmdk4kc0dbb12274,md,43,58626,gray,black,the hertz corporation,19750,20400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,C-MAX ENERGI,SEL,Hatchback,automatic,1fadp5cu1dl516709,nc,36,55158,silver,gray,ge fleet services for itself/servicer,12450,12200,Mon Mar 02 2015 01:00:00 GMT-0800 (PST),3/2/2015
2013,FORD,EDGE,Limited,SUV,automatic,2fmdk4kc9dba64614,md,38,64712,gray,black,the hertz corporation,18650,18300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,SEL,SUV,automatic,1fmcu9hx2dua60363,md,46,62388,gray,black,the hertz corporation,15800,16100,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k8d80dgb88462,co,42,22149,white,black,ford motor credit company llc pd,29500,29900,Wed Mar 04 2015 03:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k8d83dgc00684,md,25,59794,silver,black,the hertz corporation,23000,20500,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k8d8xdgb68915,co,49,13632,silver,beige,ford motor credit company llc pd,31000,30000,Wed Mar 04 2015 03:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej6dm178445,nj,44,53050,red,gray,the hertz corporation,8325,8601,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,FOCUS,SE,Sedan,automatic,1fadp3f24dl164983,oh,3,56723,silver,black,colonial auto sales,9625,9500,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0hr9dr350134,mn,28,14785,red,beige,wheels ltd,16100,14900,Thu Mar 05 2015 02:45:00 GMT-0800 (PST),3/5/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0hr0dr222137,mn,31,81016,red,beige,wheels ltd,11500,8900,Thu Mar 05 2015 02:45:00 GMT-0800 (PST),3/5/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0h92dr200303,co,49,31715,black,black,ford motor credit company llc pd,15600,15700,Wed Mar 04 2015 03:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0hr9dr218541,co,44,12820,white,tan,ford motor credit company llc pd,16200,17000,Wed Mar 04 2015 03:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FUSION,SE,Sedan,,3fa6p0hr7dr155620,co,49,29755,burgundy,beige,ford motor credit company llc pd,15000,16300,Wed Mar 04 2015 03:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,EDGE,SEL,SUV,automatic,2fmdk4jc1cba50593,tx,42,57424,gray,—,wheels exchange llc,18900,17100,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,EXPLORER,XLT,SUV,automatic,1fmhk7d88cga32739,ca,37,36581,black,black,ars/avis budget group,23800,24200,Thu Mar 05 2015 04:30:00 GMT-0800 (PST),3/5/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr311866,tn,36,46080,—,black,lease plan usa,11100,10000,Tue Mar 03 2015 02:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr388124,md,37,43922,silver,gray,all car leasing inc,11250,10600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jgxcr339725,md,38,66001,silver,black,remarketing by ge/flagship credit acceptance,10850,10700,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ew4cg125804,tx,43,58969,silver,black,wheels exchange llc,13450,14100,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfw1ef1bfd23923,pa,48,35200,gray,gray,ford motor credit company llc,24800,25700,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2011,FORD,TRANSIT CONNECT,Cargo Van XLT,Van,automatic,nm0ls7bn1bt045939,md,42,79693,—,gray,ge fleet services for itself/servicer,10650,10100,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2009,FORD,FUSION,SE,Sedan,automatic,3fahp07z19r135252,tx,19,76903,beige,—,randolph brooks fcu,6575,4500,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2007,FORD,F-150,XLT,Truck,automatic,1ftpw14507fb08697,ny,33,145926,gray,gray,manheim new york,8900,6500,Tue Mar 03 2015 16:00:00 GMT-0800 (PST),3/3/2015
2002,FORD,EXPLORER,XLS,SUV,automatic,1fmzu72e52zb39869,nj,19,192827,red,gray,holman ford lincoln turnersville,1250,1450,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ew1eda10214,ca,42,5696,white,gray,u-haul fleet sales,21900,21000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,E-SERIES VAN,E-250,Van,,1ftne2ew1eda17583,ny,38,12972,white,gray,u-haul,21200,21500,Tue Mar 03 2015 16:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ew6eda43550,tx,5,6205,white,gray,u-haul international,21900,21600,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,EDGE,Limited,SUV,automatic,2fmdk4kc9eba84606,ny,4,16698,white,brown,ford motor credit company,26900,24600,Wed Mar 04 2015 01:20:00 GMT-0800 (PST),3/4/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g95eua79543,mo,44,40635,silver,black,ars/avis budget group,17900,17700,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx9eua44482,tn,47,12152,—,gray,ford motor credit company llc,18350,18800,Thu Mar 05 2015 03:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,ESCAPE,Titanium,SUV,automatic,1fmcu9j9xeub34397,oh,44,42385,silver,black,ars/avis budget group,21300,20800,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,EXPEDITION,EL Limited,SUV,automatic,1fmjk2a57eef30203,ga,47,33276,black,black,ars/enterprise,35100,37800,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f85ega60569,oh,43,44069,blue,beige,ars/avis budget group,26800,25500,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f84egb11933,pa,37,41618,gray,tan,ars/avis budget group,27200,26200,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f83ega92579,pa,44,44661,black,black,ars/avis budget group,26700,25900,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f81egb39186,ca,4,33909,gray,black,ars/avis budget group,28400,27900,Thu Mar 05 2015 04:30:00 GMT-0800 (PST),3/5/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f83egb63375,nj,44,16193,black,black,ars/enterprise,32100,32000,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,F-150,XL,Truck,automatic,1ftnf1cf6ekd17402,tx,47,4966,white,gray,u-haul international,18250,17800,Tue Mar 03 2015 16:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,F-150,XL,Truck,automatic,1ftnf1cf2ekd18580,ny,29,7296,white,gray,u-haul,18100,17000,Tue Mar 03 2015 16:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,F-150,XLT,Truck,automatic,1ftfw1ef7efa57148,oh,37,36978,silver,gray,ars/avis budget group,26400,26000,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej1em103251,mo,42,39570,black,black,ars/avis budget group,9975,10100,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f20el266704,pa,44,31965,silver,black,avis corporation,11750,11400,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f21el151223,pa,43,33173,silver,black,ars/avis budget group,11750,12100,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f26el266769,mo,46,41216,red,gray,avis corporation,11500,11100,Tue Mar 10 2015 04:00:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f29el151471,oh,45,39479,gray,black,ars/avis budget group,11500,10900,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k22el151088,oh,44,42834,black,black,ars/avis budget group,11500,10900,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k26el177550,fl,46,38958,—,black,ars/avis budget group,11650,11400,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k29el212145,tx,44,41340,white,black,ars/avis budget group,11550,11400,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f29el157965,mo,41,33556,red,black,ars/avis budget group,11700,11600,Tue Mar 03 2015 03:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f21el119615,oh,44,34599,silver,gray,avis corporation,11700,11500,Tue Mar 03 2015 02:30:00 GMT-0800 (PST),3/3/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h73er208989,pa,42,36647,gray,beige,ars/avis budget group,14200,13900,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,FUSION,Titanium,Sedan,automatic,3fa6p0k97er186733,nj,4,30991,black,black,ars/enterprise,19150,18800,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h71er144113,oh,44,40161,red,beige,ars/avis budget group,13950,13500,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),3/3/2015
2014,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am6e5229701,fl,44,34461,—,black,ars/avis budget group,17900,18900,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am1e5229623,ca,39,39160,red,gray,avis corporation,17550,17400,Tue Mar 03 2015 04:45:00 GMT-0800 (PST),3/3/2015
2014,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am9e5232270,fl,39,37714,blue,black,ars/avis budget group,17650,17300,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),3/5/2015
2014,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am3e5229722,ca,35,35161,red,gray,avis rac/san leandro,17850,17600,Wed Mar 04 2015 05:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f87eg106294,pa,35,39738,white,black,ars/avis budget group,18400,18200,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2014,FORD,MUSTANG,GT Premium,Coupe,automatic,1zvbp8cf4e5311103,fl,41,9690,black,black,ford motor credit company,27000,27400,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,C-MAX ENERGI,SEL,Hatchback,automatic,1fadp5cu7dl523471,il,48,15163,white,gray,ford motor credit company llc,16550,16200,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,EDGE,Limited,SUV,automatic,2fmdk4kcxdbb55097,ga,27,73827,black,black,ge fleet services for itself/servicer,17050,16200,Tue Mar 03 2015 05:10:00 GMT-0800 (PST),3/3/2015
2013,FORD,EDGE,Limited,SUV,automatic,2fmdk4kc0dbc13167,oh,45,53311,silver,black,the hertz corporation,20500,20600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2013,FORD,EDGE,SE,SUV,automatic,2fmdk3gc0dbc40680,fl,44,26340,—,gray,ford motor credit company llc pd,17700,19000,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,EDGE,SEL,SUV,automatic,2fmdk4jc5dbb69636,co,34,22215,black,black,ford motor credit company llc pd,24600,23200,Wed Mar 04 2015 03:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx2dub80757,tn,49,24712,red,gray,ford motor credit company llc,16350,17100,Thu Mar 05 2015 03:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx6duc80876,md,4,78124,blue,gray,ge fleet services for itself/servicer,12200,12700,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2013,FORD,EXPLORER,Sport,SUV,automatic,1fm5k8gtxdgb82913,co,37,28686,burgundy,black,ford motor credit company llc pd,35100,32500,Wed Mar 04 2015 03:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,ESCAPE,SEL,SUV,automatic,1fmcu0hx1duc85109,tn,49,26354,—,beige,ford motor credit company llc,18500,19300,Thu Mar 05 2015 03:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f88dgc72252,mo,31,42483,white,gray,ars/avis budget group,27100,26100,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k8d86dgc30150,ca,24,61799,black,black,the hertz corporation,22600,20000,Tue Mar 03 2015 04:30:00 GMT-0800 (PST),3/3/2015
2013,FORD,FIESTA,SE,Sedan,automatic,3fadp4bj5dm156120,ca,47,27594,red,black,ford motor credit company llc pd,9575,20200,Thu Mar 05 2015 04:30:00 GMT-0800 (PST),3/5/2015
2013,FORD,FLEX,Limited,Hatchback,automatic,2fmgk5d85dbd13101,ca,47,36627,blue,black,certified preowned ford&lincoln/mercury dlr unit,23200,23000,Thu Mar 05 2015 04:30:00 GMT-0800 (PST),3/5/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k26dl253864,pa,41,41783,gray,black,ars/avis budget group,10750,10600,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FOCUS,SE,Sedan,automatic,1fadp3f2xdl242831,co,23,36661,silver,black,ford motor credit company llc pd,10650,8900,Wed Mar 04 2015 03:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k29dl303060,pa,49,40978,white,black,ars/avis budget group,10800,10800,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FOCUS,SE,Sedan,automatic,1fadp3f25dl218601,pa,43,28245,black,black,ford-lincoln dealer program,11050,11000,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k22dl297960,tx,38,40286,white,black,ars/avis budget group,10850,10900,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,FOCUS,SE,Sedan,automatic,1fadp3f21dl165119,mn,44,52388,red,black,dtg operations inc,9850,10000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2013,FORD,FUSION,Titanium,Sedan,automatic,3fa6p0k96dr141152,mi,35,17609,red,black,ford motor credit company llc,19400,19300,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,FUSION,Titanium,Sedan,automatic,3fa6p0k90dr132799,co,42,43119,black,black,ford motor credit company llc pd,17150,17700,Wed Mar 04 2015 03:00:00 GMT-0800 (PST),3/4/2015
2013,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am7d5250068,fl,22,61241,silver,black,the hertz corporation,12950,12500,Wed Mar 04 2015 01:10:00 GMT-0800 (PST),3/4/2015
